,Date(UTC),price,Supply,MarketCap,Price,supply growth,daily trans.,No. of ERC20 Token Transfers,uniq. address,avg blk size,avg blk time,avg gas price,avg gas limit,daily gas used,daily blk reward,blk count reward,uncle count reward,net hashrte,net diff.,net trans. fee,net util.
142,12/19/2015,0.9,75818278.78125,68.236450903125,0.90,75818278.78125,9314,0,38756,1009,16.89,53891713881,3141624,539740128,26694.53125,5038,401,548.8488,8.719,28516230925703049905,0.0341
143,12/20/2015,0.9,75844714.875,68.2602433875,0.90,75844714.875,9879,0,38902,1103,17.07,53342677327,3141680,655002877,26436.09375,4947,447,533.1539,8.54,34427170021645833151,0.0421
144,12/21/2015,0.89,75871172.6875,67.525343691875,0.89,75871172.6875,12063,2,39082,1172,17.14,53466176225,3141615,740632642,26457.8125,4976,418,531.4617,8.513,39119193998361059476,0.0474
145,12/22/2015,0.87,75898547.0625,66.031735944375,0.87,75898547.0625,21027,0,39208,2045,16.63,53627121090,3142834,1120896788,27374.375,5129,456,564.9776,8.74,59162525716954596713,0.0695
146,12/23/2015,0.85,75925946.4375,64.537054471875,0.85,75925946.4375,22740,4,39317,1544,16.73,55663754533,3172096,1474132298,27399.375,5112,488,552.9946,8.532,81425990746295054821,0.0908
147,12/24/2015,0.85,75952633.0,64.55973805,0.85,75952633.0,13494,0,39422,1292,17.04,52792315740,3141625,872428171,26686.5625,5018,422,539.4988,8.568999999999999,45754637863071995296,0.0553
148,12/25/2015,0.87,75979436.59375,66.1021098365625,0.87,75979436.59375,9521,0,39537,1042,16.82,53550792729,3141620,502552472,26803.59375,5080,371,539.1713,8.546,26594059296531217594,0.0315
149,12/26/2015,0.85,76005996.75,64.6050972375,0.85,76005996.75,10726,3,39678,1074,17.08,53675955367,3141622,587287522,26560.15625,5004,405,529.3583,8.456,31296185188395460133,0.0374
150,12/27/2015,0.85,76032850.5,64.627922925,0.85,76032850.5,21867,0,39822,1575,16.96,66846252680,3236740,1308470039,26853.75,5018,468,545.346,8.589,86634345029167915594,0.0803
151,12/28/2015,0.84,76059908.46875,63.89032311375,0.84,76059908.46875,12368,1,40010,1239,16.65,53108130511,3141597,687001176,27057.96875,5081,439,545.0927,8.532,36400490688487782520,0.043
152,12/29/2015,0.87,76086569.5625,66.195315519375,0.87,76086569.5625,11358,2,40182,1200,17.18,53729001893,3141598,621538951,26661.09375,4981,463,542.2221,8.605,33189211049882554675,0.0397
153,12/30/2015,0.9,76113305.8125,68.50197523125,0.90,76113305.8125,21767,2,40333,1564,17.03,56716784472,3160925,1353161589,26736.25,5028,420,534.5552,8.478,76132284001654180432,0.0851
154,12/31/2015,0.93,76140217.84375,70.8104025946875,0.93,76140217.84375,10301,0,40566,1057,16.97,57661175081,3141595,452065747,26912.03125,5040,449,542.7166,8.543,25067324647301430536,0.0286
155,01/01/2016,0.93,76166284.40625,70.8346444978125,0.93,76166284.40625,8233,0,40701,885,17.43,54747565393,3141603,292262422,26066.5625,4885,434,526.2007,8.547,15650894936718752380,0.019
156,01/02/2016,0.93,76193668.3125,70.860111530625,0.93,76193668.3125,9164,0,40850,954,16.74,53323453178,3141599,368139389,27383.90625,5095,505,528.0765,8.147,19359790811857714750,0.023
157,01/03/2016,0.97,76221344.09375,73.9347037709375,0.97,76221344.09375,9258,0,41000,955,16.51,53342341402,3141597,369359246,27675.78125,5134,529,544.8281,8.312000000000001,19448316682466488056,0.0229
158,01/04/2016,0.95,76248764.71875,72.4363264828125,0.95,76248764.71875,9474,0,41198,981,16.61,54038066808,3141599,402593450,27420.625,5096,516,541.3346,8.334,21310431896313736148,0.0251
159,01/05/2016,0.95,76276603.9375,72.462773740625,0.95,76276603.9375,16430,0,41381,1396,16.47,57078526509,3164299,1081639803,27839.21875,5126,583,548.8214,8.306000000000001,60356444504277487333,0.0667
160,01/06/2016,0.96,76304229.40625,73.25206023,0.96,76304229.40625,17074,1,41647,1553,16.63,53724486418,3153939,1248021662,27625.46875,5090,575,552.2518,8.423,66533918450161227489,0.0778
161,01/07/2016,0.95,76331251.59375,72.5146890140625,0.95,76331251.59375,22075,5,41869,1550,16.99,53273537581,3146103,1230019603,27022.1875,4981,558,526.3401,8.21,65506547602439590264,0.0785
162,01/08/2016,0.99,76359248.3125,75.595655829375,0.99,76359248.3125,10919,0,42078,1080,16.28,53800517545,3141612,484149867,27996.71875,5176,555,550.7067,8.302,26049507544506407175,0.0298
163,01/09/2016,0.99,76386844.09375,75.6229756528125,0.99,76386844.09375,11793,7,42411,1209,16.59,53277018400,3141674,727791392,27595.78125,5099,553,551.6457,8.433,39300517520859971054,0.0454
164,01/10/2016,0.99,76414132.0625,75.649990741875,0.99,76414132.0625,10320,0,42678,1044,16.59,53104731714,3141631,491410995,27287.96875,5093,483,538.0286,8.337,26326052773322897092,0.0307
165,01/11/2016,1.05,76441137.21875,80.2631940796875,1.05,76441137.21875,10893,0,43005,1058,16.51,53940328769,3141626,482297856,27005.15625,5107,389,561.5707,8.828,25513565112846124771,0.0301
166,01/12/2016,1.23,76467038.0,94.05445674,1.23,76467038.0,10862,1,43351,1094,17.23,54526276152,3141755,471922007,25900.78125,4930,329,541.1136,8.89,25630722267460299100,0.0305
167,01/13/2016,1.13,76493573.3125,86.437737843125,1.13,76493573.3125,17665,1,43579,1423,16.93,58256098368,3174885,1023451156,26535.3125,5002,402,530.6222,8.484,60312609443641457512,0.0644
168,01/14/2016,1.16,76520492.53125,88.76377133625,1.16,76520492.53125,10653,3,43804,1062,16.66,55250356301,3141660,489948500,26919.21875,5090,387,553.7419,8.735,26776176405036451541,0.0306
169,01/15/2016,1.22,76547289.875,93.3876936475,1.22,76547289.875,9875,8,44209,1006,16.61,57562550443,3141784,409950494,26797.34375,5084,363,567.1537,8.996,23160124217773726978,0.0257
170,01/16/2016,1.22,76573813.0,93.42005186,1.22,76573813.0,10664,0,44494,967,16.79,55150540726,3141697,418575124,26523.125,5046,344,574.0822,9.202,22650257057284401829,0.0264
171,01/17/2016,1.31,76600412.84375,100.3465408253125,1.31,76600412.84375,9747,2,44771,887,16.76,53477721574,3141705,323467063,26599.84375,5036,379,568.3259,9.068,17039702197228480516,0.0204
172,01/18/2016,1.47,76627033.0,112.64173851,1.47,76627033.0,12916,3,45167,1057,16.71,53945900879,3141706,591740638,26620.15625,5072,333,591.419,9.454,30918809979884179006,0.0371
173,01/19/2016,1.37,76653125.8125,105.014782363125,1.37,76653125.8125,13420,1,45486,1107,16.93,53767376718,3142004,678347830,26092.8125,4972,326,584.904,9.539,35576958227966313784,0.0434
174,01/20/2016,1.53,76679668.3125,117.319892518125,1.53,76679668.3125,10610,4,45937,959,16.72,55721616549,3141623,348032526,26542.5,5038,360,588.1518,9.414,19013491869610907123,0.022
175,01/21/2016,1.54,76705587.53125,118.126604798125,1.54,76705587.53125,10734,3,46362,944,16.97,60639283859,3141658,342268224,25919.21875,4963,295,584.1308,9.597999999999999,20295975834499795383,0.022
176,01/22/2016,1.52,76731842.53125,116.6324006475,1.52,76731842.53125,13848,4,46783,1027,16.81,56195249052,3146193,570242575,26255.0,5007,324,610.6596,9.897,31181325074578597403,0.0362
177,01/23/2016,2.03,76757612.21875,155.8179528040625,2.03,76757612.21875,11025,4,47374,906,17.12,55504259187,3141776,322444465,25769.6875,4928,302,608.8656,10.059,17432803410571133806,0.0208
178,01/24/2016,2.1,76784855.1875,161.24819589375,2.10,76784855.1875,12798,5,48105,993,16.39,58951408559,3141605,423769859,27242.96875,5168,379,650.5701,10.133,23730882576743100681,0.0261
179,01/25/2016,2.5,76810552.21875,192.026380546875,2.50,76810552.21875,17121,2,48925,1335,17.31,56752420983,3141736,726749777,25697.03125,4881,345,624.8285,10.33,40191242860806737766,0.0474
180,01/26/2016,2.3,76837541.4375,176.72634530625,2.30,76837541.4375,16511,4,49844,1228,16.37,58955359850,3141650,673354229,26989.21875,5152,327,672.8732,10.610999999999999,37898057547576072726,0.0416
181,01/27/2016,2.42,76863642.21875,186.010014169375,2.42,76863642.21875,18747,1,50637,1566,16.96,58687046251,3141823,988064305,26100.78125,4983,317,663.7333,10.82,56860146719716907969,0.0631
182,01/28/2016,2.55,76890206.90625,196.0700276109375,2.55,76890206.90625,16765,1049,51643,1424,16.96,56180261528,3141716,757796542,26564.6875,5059,334,652.1991,10.449000000000002,41356011041144648852,0.0477
183,01/29/2016,2.41,76916367.375,185.36844537375,2.41,76916367.375,16395,232,52611,1308,17.27,59508641167,3141700,662122614,26160.46875,4981,339,670.1196,10.883,37410343427461486224,0.0423
184,01/30/2016,2.43,76942560.5,186.970422015,2.43,76942560.5,14661,13,53598,1179,17.11,67198755701,3141702,547033880,26193.125,5017,296,668.8032,10.876,35429282168080463040,0.0347
185,01/31/2016,2.2,76968242.375,169.330133225,2.20,76968242.375,14166,2,54494,1135,17.63,66544976813,3141694,528433090,25681.875,4872,352,646.7083,10.696,33883769366783898846,0.0345
186,02/01/2016,2.17,76994673.625,167.07844176625,2.17,76994673.625,14199,13,55186,1081,16.96,66170097350,3141687,467975052,26431.25,5015,360,679.1845,10.917,32539227416216587495,0.0297
187,02/02/2016,2.45,77020542.0625,188.700328053125,2.45,77020542.0625,14291,169,55768,1077,17.15,65763607541,3141681,463852720,25868.4375,4955,294,648.4793,10.674000000000001,29462927838445742070,0.0298
188,02/03/2016,2.53,77047840.03125,194.9310352790625,2.53,77047840.03125,14274,24,56445,1060,16.36,64138762372,3141616,454011879,27297.96875,5199,347,696.9209,10.857000000000001,27729175477288151003,0.0278
189,02/04/2016,2.57,77074402.375,198.08121410375,2.57,77074402.375,14371,8,57050,1087,16.8,73409019027,3141737,490608958,26562.34375,5062,335,694.2255,11.114,32717501856642223868,0.0308
190,02/05/2016,2.57,77100960.96875,198.1494696896875,2.57,77100960.96875,15249,12,57863,1117,16.84,68267066894,3141759,532003821,26558.59375,5046,355,698.6372,11.175999999999998,38974371493185273232,0.0336
191,02/06/2016,2.53,77127306.75,195.1320860775,2.53,77127306.75,31418,9,58402,1678,17.05,131916789237,3148709,1516518359,26345.78125,4987,377,674.6478,10.867,240782836139497540152,0.0965
192,02/07/2016,3.0,77153991.4375,231.4619743125,3.00,77153991.4375,14264,21,58925,1026,16.69,81674346130,3141675,456085675,26684.6875,5087,334,693.3343,11.05,53120733907433247770,0.0285
193,02/08/2016,3.16,77180646.4375,243.8908427425,3.16,77180646.4375,14719,32,59593,1034,16.75,80464718771,3141641,449250211,26655.0,5071,344,723.2448,11.54,37812427358868402303,0.0282
194,02/09/2016,3.76,77207117.53125,290.2987619175,3.76,77207117.53125,15517,5,60346,1032,16.92,124510154916,3141802,459451796,26471.09375,5055,319,699.4473,11.245,50166925483712683867,0.0289
195,02/10/2016,4.35,77233278.78125,335.9647626984375,4.35,77233278.78125,17141,13,61635,1106,17.26,141417210581,3141830,490191172,26161.25,4961,360,718.0474,11.659,58884244371348296342,0.0315
196,02/11/2016,6.38,77259756.59375,492.917247068125,6.38,77259756.59375,21440,51,63947,1280,17.02,66426480457,3141718,682060218,26477.8125,5019,366,747.5285,11.994000000000002,46523547266425745299,0.0433
197,02/12/2016,5.27,77286258.625,407.29858295375,5.27,77286258.625,18109,10,65483,1171,16.99,62799761220,3141698,540874146,26502.03125,5033,357,720.7269,11.552999999999999,33065545419009687145,0.0342
198,02/13/2016,5.22,77313140.1875,403.57459177875,5.22,77313140.1875,19327,3,66901,1222,16.82,57729244744,3141725,634287258,26881.5625,5093,378,766.029,12.097000000000001,36118585709597310658,0.0396
199,02/14/2016,5.2,77339469.25,402.1652401,5.20,77339469.25,16624,6,68010,1140,17.03,53479540613,3141778,514552660,26329.0625,4990,370,775.2691,12.497,27773044299706597294,0.0328
200,02/15/2016,5.22,77365694.5625,403.84892561625,5.22,77365694.5625,17159,23,68996,1127,17.2,56788416456,3141706,545779880,26225.3125,4975,358,794.6889,12.875,30725342958734838838,0.0349
201,02/16/2016,4.25,77392140.34375,328.9165964609375,4.25,77392140.34375,17549,16,69956,1128,17.02,55814592783,3141729,589465103,26445.78125,5025,349,789.694,12.696,33294520810596814615,0.0373
202,02/17/2016,3.86,77417812.375,298.8327557675,3.86,77417812.375,19990,25,70919,1265,17.5,54601880947,3143592,724546098,25672.03125,4857,373,770.0884,12.722000000000001,41019393677163280957,0.0474
203,02/18/2016,4.36,77444027.21875,337.65595867375,4.36,77444027.21875,16969,8,71720,1109,17.1,54513971078,3141782,538282068,26214.84375,4999,327,750.9481,12.182,29269923354896102421,0.0343
204,02/19/2016,4.45,77470682.6875,344.744537959375,4.45,77470682.6875,18412,4,73097,1157,16.91,54608221632,3141756,656406787,26655.46875,5033,395,794.8141,12.651,37036003294327345719,0.0415
205,02/20/2016,4.37,77497243.46875,338.6629539584375,4.37,77497243.46875,16714,0,73761,1046,16.83,53778238540,3141824,499477626,26560.78125,5051,345,800.292,12.814,26791644896446060433,0.0315
206,02/21/2016,4.63,77523780.03125,358.9351015446875,4.63,77523780.03125,17119,3,75500,1051,16.81,54255151037,3141902,507918522,26536.5625,5055,338,808.8832,12.959000000000001,28140680307967496994,0.032
207,02/22/2016,5.6,77550537.84375,434.283011925,5.60,77550537.84375,18190,24,76417,1090,16.68,59577980579,3142258,554402169,26757.8125,5103,330,844.5991,13.432,32549111059549815952,0.0346
208,02/23/2016,5.7,77576707.84375,442.187234709375,5.70,77576707.84375,18482,39,77363,1117,17.0,61016867321,3142409,1552859093,26170.0,4969,356,849.5091,13.784,94164366247646313588,0.0993
209,02/24/2016,6.23,77603134.71875,483.4675292978125,6.23,77603134.71875,19540,34,78179,1109,16.89,58177356219,3143956,893246284,26426.875,5029,340,846.5788,13.623,52032071341041992175,0.0563
210,02/25/2016,5.93,77629958.46875,460.3456537196875,5.93,77629958.46875,19503,33,79187,1114,16.51,57464169480,3141897,568292172,26823.75,5128,320,855.9038,13.574000000000002,31612843090259588075,0.0353
211,02/26/2016,6.03,77656612.53125,468.2693735634375,6.03,77656612.53125,21068,38,80568,1289,16.76,54600904591,3143521,961624302,26654.0625,5055,366,881.5024,14.049000000000001,50861640425641361867,0.0605
212,02/27/2016,6.31,77682812.375,490.17854608625,6.31,77682812.375,18981,11,81372,1102,16.95,54108259575,3141967,532969743,26199.84375,4992,327,896.6538,14.565,28374744694627182226,0.034
213,02/28/2016,6.5,77709234.40625,505.110023640625,6.50,77709234.40625,19063,9,82742,1091,16.8,54072562583,3141769,524028419,26422.03125,5029,341,915.9603,14.737,29358720800308190806,0.0332
214,02/29/2016,6.35,77734463.9375,493.613846003125,6.35,77734463.9375,20358,45,84582,1175,17.47,58416492222,3141964,583141365,25229.53125,4820,305,885.9939,14.937000000000001,32944190213807785570,0.0385
215,03/01/2016,7.59,77760945.03125,590.2055727871875,7.59,77760945.03125,21778,40,86447,1157,16.58,59690933816,3142423,588897890,26481.09375,5052,331,900.4969,14.453,33950840330552244042,0.0371
216,03/02/2016,8.7,77787589.25,676.752026475,8.70,77787589.25,23562,46,88628,1199,16.58,67322497890,3142665,610077143,26644.21875,5086,327,939.1247,14.99,39078762637878354220,0.0382
217,03/03/2016,9.35,77813700.5,727.558099675,9.35,77813700.5,24837,28,90921,1248,16.71,56545945782,3242101,664818999,26111.25,5014,288,957.2282,15.599,35332731090065564580,0.0411
218,03/04/2016,9.96,77839585.8125,775.2822746925,9.96,77839585.8125,24287,141,93327,1249,16.87,53626100171,4695527,684182604,25885.3125,4994,266,982.6566,16.141,33963179590731944454,0.0292
219,03/05/2016,11.0,77866168.0,856.5278480000001,11.00,77866168.0,27115,8,96435,1314,16.32,47489912177,4709277,823063642,26582.1875,5138,266,1030.3311,16.473,33898152810303794050,0.034
220,03/06/2016,10.98,77891567.6875,855.24941320875,10.98,77891567.6875,27661,27,99307,1366,17.17,47260765636,4438141,839897699,25399.6875,4907,258,1036.7243,17.342,37692122626381833535,0.0385
221,03/07/2016,9.5,77917553.15625,740.216754984375,9.50,77917553.15625,23271,24,101184,1218,16.8,50440843854,3875339,665621532,25985.46875,5026,247,1047.5369,17.164,30377257627256356269,0.0353
222,03/08/2016,9.88,77943376.28125,770.08055765875,9.88,77943376.28125,24104,63,103555,1242,16.76,53596473626,4711522,724565328,25823.125,5017,220,1060.2446,17.492,33347463941224012892,0.0307
223,03/09/2016,11.55,77969119.5625,900.543330946875,11.55,77969119.5625,24557,44,105944,1279,16.81,38089619702,4712467,722145124,25743.28125,4989,237,1080.6917,17.867,26064171432983223515,0.0307
224,03/10/2016,11.11,77995747.0625,866.532749864375,11.11,77995747.0625,24814,38,108347,1222,16.18,30204433047,4712870,688871222,26627.5,5196,200,1124.5588,18.006,20346662047372321337,0.0281
225,03/11/2016,11.25,78022049.5625,877.748057578125,11.25,78022049.5625,23124,66,109835,1211,16.68,29035652694,4712904,646851762,26302.5,5065,264,1152.2742,18.682000000000002,19247904795592964849,0.0271
226,03/12/2016,13.25,78048419.71875,1034.1415612734377,13.25,78048419.71875,27887,54,111755,1385,16.75,29197411911,4712924,802737599,26370.15625,5023,321,1215.6928,19.655,24293925277265427607,0.0339
227,03/13/2016,15.0,78075670.1875,1171.1350528125,15.00,78075670.1875,28127,27,113690,1392,16.08,30820960382,4712904,838358312,27250.46875,5186,351,1291.2983,20.15,25641714776873214637,0.0343
228,03/14/2016,12.5,78102078.15625,976.275976953125,12.50,78102078.15625,28528,40,115840,1501,16.53,28509995013,4712957,956222024,26407.96875,5108,259,1246.4302,20.066,27788708533134811722,0.0397
229,03/15/2016,13.09,78133301.75,1022.7649199075,13.09,78133301.75,29273,31,117680,1318,14.09,26342144976,4713075,903071543,31223.59375,5979,391,1295.5505,17.572,24012965397747022790,0.032
230,03/16/2016,12.92,78164791.90625,1009.88911142875,12.92,78164791.90625,27596,26,119290,1316,14.01,25523949148,4713327,892420435,31490.15625,6025,401,1322.2236,17.778,23872785945399801169,0.0314
231,03/17/2016,11.14,78196816.4375,871.11253511375,11.14,78196816.4375,33531,32,120974,1421,13.82,27708932990,4714210,1028386837,32024.53125,6082,477,1369.4014,18.039,31668098021290349295,0.0359
232,03/18/2016,10.75,78228103.625,840.95211396875,10.75,78228103.625,31821,31,122851,1403,14.08,26302902480,4713155,944417594,31287.1875,5962,434,1354.7364,18.3,27432688683182590705,0.0336
233,03/19/2016,10.55,78260182.0625,825.644920759375,10.55,78260182.0625,34779,23,124108,1494,13.7,29326753003,4713287,1260165166,32078.4375,6082,494,1419.6017,18.652,44285379641552049135,0.044
234,03/20/2016,10.06,78291777.21875,787.615278820625,10.06,78291777.21875,32447,63,125636,1446,13.9,26655411712,4713325,1157109905,31595.15625,6027,425,1450.4615,19.423,35728853851607730408,0.0407
235,03/21/2016,11.97,78323160.1875,937.528227444375,11.97,78323160.1875,32511,324,127167,1498,14.01,26198708915,4713399,1109953099,31382.96875,5994,419,1430.1956,19.269000000000002,32462389073761272323,0.0393
236,03/22/2016,10.96,78354872.0625,858.769397805,10.96,78354872.0625,32890,3072,128345,1514,13.85,23516912695,4713157,1121742299,31711.875,6071,404,1466.4437,19.567999999999998,26139489102832785219,0.0392
237,03/23/2016,12.29,78386166.125,963.36598167625,12.29,78386166.125,31786,906,129689,1529,14.04,24515668491,4713319,1225594298,31294.0625,5974,422,1389.2046,18.766,32658298331512616844,0.0435
238,03/24/2016,11.13,78418237.21875,872.7949802446875,11.13,78418237.21875,36947,4911,130970,1862,13.71,24817035022,4714155,1626133605,32071.09375,6101,467,1505.2497,19.801,41409782633873791935,0.0565
239,03/25/2016,10.69,78450127.0625,838.631858298125,10.69,78450127.0625,36762,2164,132066,1621,13.78,28125320881,4713540,1312008358,31889.84375,6066,451,1574.3074,20.872,40354891825072786153,0.0459
